timestamp,z60_y0_x90,z60_y0_x60,z60_y0_x30,z60_y0_x0,z40_y0_x90,z40_y0_x60,z40_y0_x30,z40_y0_x0,z20_y0_x90,z20_y0_x60,z20_y0_x30,z20_y0_x0
1595772000,-31.0069674876,-35.4590898159,-18.2122935519,-12.59966775,-155.1749383836,-130.4580211959,-19.3631516751,-13.1754891324,-235.4351276775,-67.3225329756,-17.1092441856,-19.3631516751
1595775600,-31.0069674876,-36.08124636,-18.2122935519,-12.59966775,-155.1749383836,-131.1679320924,-19.9385233239,-13.1754891324,-226.8311819511,-69.4203116124,-17.6847657456,-21.6164720124
1595779200,-31.6294453839,-36.08124636,-18.2122935519,-12.59966775,-154.4670528831,-131.1679320924,-20.4659137116,-13.1754891324,-223.97680071,-70.1353458039,-17.6847657456,-22.8148074399
1595782800,-31.6294453839,-36.08124636,-18.7877417511,-12.59966775,-155.1749383836,-131.1679320924,-21.0412119996,-13.1754891324,-221.1214304271,-71.5652347719,-18.2122935519,-24.6838789884
1595786400,-31.0069674876,-36.08124636,-18.7877417511,-12.59966775,-155.1749383836,-130.4580211959,-21.6164720124,-13.1754891324,-217.5156983664,-72.9948845199,-19.9385233239,-30.3844446711
1595790000,-31.0069674876,-36.08124636,-18.7877417511,-12.59966775,-155.1749383836,-130.4580211959,-22.19169375,-13.1754891324,-216.8130996279,-73.7096196864,-20.4659137116,-33.4966095516
1595793600,-30.3844446711,-36.08124636,-18.7877417511,-12.59966775,-154.4670528831,-129.7480504944,-22.19169375,-13.1754891324,-215.5014219711,-74.4242950479,-21.0412119996,-36.08124636
1595797200,-30.3844446711,-36.08124636,-18.7877417511,-13.1754891324,-153.7591075776,-127.6177795599,-22.8148074399,-13.7032917759,-215.5014219711,-75.8534663559,-22.19169375,-42.0134049216
1595800800,-29.7139852479,-36.08124636,-18.7877417511,-13.1754891324,-153.7591075776,-126.9075696384,-23.4378762096,-15.95808624,-215.5014219711,-75.8534663559,-22.8148074399,-44.0695700679
1595804400,-29.7139852479,-36.08124636,-18.7877417511,-13.1754891324,-152.3430375516,-124.7765810439,-24.0609000591,-21.6164720124,-215.5014219711,-76.5679623024,-23.4378762096,-45.4082040975
1595808000,-29.0913691356,-35.4590898159,-19.3631516751,-13.1754891324,-151.6349128311,-124.1134970391,-24.0609000591,-21.6164720124,-216.8130996279,-76.5679623024,-24.6838789884,-47.4635577564
1595811600,-29.0913691356,-35.4590898159,-18.7877417511,-12.59966775,-152.3430375516,-123.4029920796,-24.0609000591,-21.6164720124,-218.1714032316,-77.2823984439,-25.3068129975,-48.8494490079
1595815200,-29.0913691356,-35.4590898159,-18.7877417511,-13.1754891324,-151.6349128311,-122.6924273151,-25.3068129975,-21.6164720124,-219.4826566716,-77.2823984439,-25.9297020864,-48.8494490079
1595818800,-28.4687081031,-34.7890248399,-18.7877417511,-13.1754891324,-150.9267283056,-121.9818027456,-25.3068129975,-27.8460021504,-221.1214304271,-77.2823984439,-25.9297020864,-50.1873387975
1595822400,-28.4687081031,-34.7890248399,-19.3631516751,-13.1754891324,-150.9267283056,-121.2711183711,-25.3068129975,-31.6294453839,-223.04072271,-77.2823984439,-26.6004554844,-50.1873387975
1595826000,-28.4687081031,-34.7890248399,-19.3631516751,-13.1754891324,-150.2184839751,-121.2711183711,-25.9297020864,-21.6164720124,-223.97680071,-77.2823984439,-26.6004554844,-50.1873387975
1595829600,-28.4687081031,-34.7890248399,-19.3631516751,-13.1754891324,-150.2184839751,-120.5603741916,-25.9297020864,-17.6847657456,-227.8136089344,-77.9967747804,-27.8460021504,-50.1873387975
1595833200,-28.4687081031,-34.7890248399,-19.3631516751,-13.1754891324,-150.2184839751,-120.5603741916,-26.6004554844,-17.6847657456,-228.7491447024,-77.9967747804,-28.4687081031,-54.1520019804
1595836800,-28.4687081031,-34.7890248399,-19.3631516751,-13.1754891324,-150.2184839751,-121.9818027456,-27.2232512775,-18.2122935519,-229.6845741504,-78.7110913119,-29.0913691356,-59.4512800311
1595840400,-29.0913691356,-34.7890248399,-19.9385233239,-21.0412119996,-149.5101798396,-123.4029920796,-27.2232512775,-18.2122935519,-229.6845741504,-79.4253480384,-31.0069674876,-76.5679623024
1595844000,-29.0913691356,-34.7890248399,-19.9385233239,-21.0412119996,-149.5101798396,-124.7765810439,-27.8460021504,-18.7877417511,-229.6845741504,-82.2341775879,-32.8742664159,-87.9441965559
1595847600,-29.7139852479,-34.7890248399,-19.9385233239,-21.0412119996,-149.5101798396,-126.9075696384,-28.4687081031,-19.3631516751,-226.8311819511,-82.9481392764,-34.166775,-101.4426596991
1595851200,-30.3844446711,-35.4590898159,-21.0412119996,-31.0069674876,-150.9267283056,-131.1679320924,-29.7139852479,-19.9385233239,-218.827056,-83.6620411599,-36.08124636,-115.5834903951
1595854800,-31.0069674876,-35.4590898159,-21.6164720124,-31.0069674876,-150.9267283056,-133.2973059519,-30.3844446711,-21.0412119996,-216.1572868479,-85.8033879804,-40.0045831164,-148.0933921536
1595858400,-31.0069674876,-36.08124636,-21.6164720124,-31.0069674876,-150.9267283056,-135.3788399559,-31.0069674876,-23.4378762096,-214.1895359271,-87.2306535024,-42.6829079964,-165.73891359
1595862000,-31.6294453839,-36.08124636,-22.8148074399,-21.6164720124,-150.9267283056,-138.9257231484,-32.8742664159,-24.6838789884,-209.5025275071,-87.9441965559,-45.4082040975,-198.0550718679
1595865600,-31.6294453839,-36.7512108636,-23.4378762096,-31.0069674876,-150.9267283056,-139.6349203719,-33.4966095516,-26.6004554844,-207.5331913551,-90.7977707199,-49.5184199511,-210.86203359
1595869200,-31.6294453839,-36.7512108636,-24.0609000591,-26.6004554844,-150.9267283056,-140.3440577904,-34.7890248399,-29.0913691356,-206.17313799,-91.4634670071,-51.5250201999,-223.97680071
1595872800,-31.6294453839,-36.7512108636,-25.3068129975,-17.1092441856,-150.9267283056,-139.6349203719,-36.08124636,-34.166775,-206.8297433856,-93.6028522236,-54.7728074631,-235.4351276775
1595876400,-31.0069674876,-36.7512108636,-25.3068129975,-17.1092441856,-150.9267283056,-138.2164661199,-37.4211232704,-36.7512108636,-206.17313799,-94.3158610191,-55.4413169775,-238.2855365376
1595880000,-31.0069674876,-36.7512108636,-25.9297020864,-17.6847657456,-150.9267283056,-135.3788399559,-37.4211232704,-43.3523589744,-204.8597709084,-95.7416991951,-55.4413169775,-229.6845741504
1595883600,-30.3844446711,-36.7512108636,-26.6004554844,-18.2122935519,-150.9267283056,-134.0069776284,-39.3827099151,-46.12524375,-205.5164804976,-96.4545285756,-56.1097743951,-219.4826566716
1595887200,-29.7139852479,-36.7512108636,-26.6004554844,-18.2122935519,-150.2184839751,-133.2973059519,-39.3827099151,-48.8494490079,-206.8297433856,-96.4545285756,-56.1097743951,-206.8297433856
1595890800,-29.7139852479,-36.7512108636,-26.6004554844,-18.2122935519,-150.2184839751,-131.1679320924,-40.6742424816,-52.81472991,-208.1896888359,-96.4545285756,-56.1097743951,-201.5285130831
1595894400,-29.0913691356,-36.7512108636,-27.2232512775,-18.7877417511,-149.5101798396,-129.7480504944,-40.6742424816,-54.1520019804,-211.5182668656,-95.7416991951,-56.1097743951,-192.4193705799
1595898000,-29.0913691356,-36.7512108636,-27.2232512775,-19.3631516751,-149.5101798396,-129.7480504944,-41.34384975,-56.1097743951,-214.1895359271,-95.7416991951,-56.1097743951,-188.9421135399
1595901600,-29.0913691356,-36.08124636,-27.2232512775,-19.3631516751,-148.8018158991,-129.0380199879,-41.34384975,-56.7304382064,-216.8130996279,-95.7416991951,-56.1097743951,-184.7110555359
1595905200,-28.4687081031,-36.08124636,-27.2232512775,-19.9385233239,-148.8018158991,-126.9075696384,-41.34384975,-58.0671,-221.1214304271,-95.7416991951,-56.7304382064,-179.0662957839
1595908800,-28.4687081031,-35.4590898159,-27.2232512775,-20.4659137116,-148.0933921536,-126.9075696384,-42.0134049216,-58.7353527516,-223.04072271,-96.4545285756,-56.7304382064,-176.9955915351
1595912400,-28.4687081031,-35.4590898159,-27.2232512775,-20.4659137116,-147.3849086031,-126.1972999119,-42.0134049216,-59.4512800311,-225.8954282271,-96.4545285756,-56.7304382064,-177.7015712496
1595916000,-27.8460021504,-35.4590898159,-27.2232512775,-21.6164720124,-146.6763652476,-125.4869703804,-42.0134049216,-47.4635577564,-230.6666606439,-97.1672981511,-56.7304382064,-26.6004554844
1595919600,-28.4687081031,-35.4590898159,-27.2232512775,-21.6164720124,-147.3849086031,-125.4869703804,-42.6829079964,-27.2232512775,-232.5837297756,-97.8800079216,-57.3987951516,-31.0069674876
1595923200,-28.4687081031,-34.7890248399,-27.8460021504,-22.19169375,-147.3849086031,-125.4869703804,-42.6829079964,-13.1754891324,-233.5187233116,-97.8800079216,-55.4413169775,-31.0069674876
1595926800,-28.4687081031,-35.4590898159,-27.8460021504,-22.8148074399,-146.6763652476,-126.1972999119,-43.3523589744,-13.1754891324,-234.4536105276,-99.3052480476,-46.12524375,-21.0412119996
1595930400,-29.0913691356,-35.4590898159,-28.4687081031,-22.8148074399,-147.3849086031,-127.6177795599,-44.0695700679,-13.1754891324,-233.5187233116,-100.0177784031,-42.6829079964,-31.0069674876
1595934000,-29.0913691356,-35.4590898159,-28.4687081031,-22.8148074399,-147.3849086031,-128.3279296764,-44.0695700679,-13.1754891324,-230.6666606439,-100.7302489536,-40.6742424816,-16.5336843504
1595937600,-29.7139852479,-35.4590898159,-29.7139852479,-22.8148074399,-147.3849086031,-131.1679320924,-45.4082040975,-13.1754891324,-223.04072271,-101.4426596991,-40.6742424816,-21.6164720124
1595941200,-30.3844446711,-35.4590898159,-30.3844446711,-22.8148074399,-148.0933921536,-132.5875744704,-45.4082040975,-13.1754891324,-218.827056,-101.4426596991,-40.6742424816,-21.6164720124
1595944800,-30.3844446711,-36.08124636,-31.0069674876,-22.19169375,-148.0933921536,-133.2973059519,-46.7944268016,-13.1754891324,-215.5014219711,-102.1550106396,-42.0134049216,-17.1092441856
1595948400,-31.0069674876,-36.08124636,-31.6294453839,-22.8148074399,-148.8018158991,-135.3788399559,-48.1326366144,-18.2122935519,-211.5182668656,-103.5320528775,-43.3523589744,-21.0412119996
1595952000,-30.3844446711,-36.08124636,-32.25187836,-22.8148074399,-148.8018158991,-134.7165894999,-48.1326366144,-12.59966775,-210.1588686975,-103.5320528775,-40.6742424816,-21.0412119996
1595955600,-30.3844446711,-36.7512108636,-32.25187836,-22.8148074399,-148.8018158991,-134.0069776284,-48.8494490079,-12.59966775,-209.5025275071,-104.24422839,-36.08124636,-21.0412119996
1595959200,-29.7139852479,-36.08124636,-32.8742664159,-22.19169375,-148.8018158991,-131.8777831839,-48.8494490079,-12.59966775,-208.1896888359,-103.5320528775,-31.6294453839,-13.1754891324
1595962800,-29.0913691356,-36.08124636,-32.8742664159,-22.19169375,-148.0933921536,-130.4580211959,-48.8494490079,-12.59966775,-208.1896888359,-103.5320528775,-29.7139852479,-13.1754891324
1595966400,-29.0913691356,-36.08124636,-32.25187836,-21.6164720124,-148.0933921536,-129.7480504944,-48.8494490079,-12.59966775,-208.1896888359,-103.5320528775,-29.0913691356,-13.1754891324
1595970000,-28.4687081031,-36.08124636,-32.25187836,-21.0412119996,-146.6763652476,-126.9075696384,-48.1326366144,-12.59966775,-209.5025275071,-102.81981756,-27.2232512775,-13.1754891324
1595973600,-28.4687081031,-36.08124636,-32.25187836,-21.0412119996,-146.6763652476,-126.9075696384,-47.4635577564,-12.59966775,-210.86203359,-102.1550106396,-26.6004554844,-13.1754891324
1595977200,-28.4687081031,-36.08124636,-32.25187836,-21.0412119996,-146.0150041584,-124.1134970391,-46.7944268016,-12.59966775,-212.1744480444,-102.1550106396,-25.9297020864,-13.1754891324
1595980800,-27.8460021504,-35.4590898159,-31.6294453839,-20.4659137116,-145.3063451799,-123.4029920796,-46.12524375,-12.59966775,-214.1895359271,-102.1550106396,-25.3068129975,-13.1754891324
1595984400,-27.8460021504,-34.7890248399,-31.6294453839,-20.4659137116,-144.5976263964,-122.6924273151,-45.4082040975,-12.59966775,-216.1572868479,-101.4426596991,-24.6838789884,-13.1754891324
1595988000,-27.8460021504,-35.4590898159,-31.6294453839,-19.9385233239,-145.3063451799,-121.9818027456,-44.7389131311,-12.59966775,-216.8130996279,-101.4426596991,-24.6838789884,-13.1754891324
1595991600,-27.2232512775,-34.7890248399,-31.6294453839,-19.9385233239,-143.8888478079,-120.5603741916,-44.0695700679,-13.1754891324,-221.1214304271,-101.4426596991,-24.6838789884,-12.59966775
1595995200,-27.2232512775,-34.7890248399,-31.0069674876,-19.9385233239,-143.8888478079,-120.5603741916,-44.0695700679,-12.59966775,-223.04072271,-101.4426596991,-24.0609000591,-13.1754891324
1595998800,-27.2232512775,-34.7890248399,-31.0069674876,-19.3631516751,-143.1800094144,-119.8495702071,-43.3523589744,-12.0238080924,-224.91277239,-102.1550106396,-24.0609000591,-13.1754891324
1596002400,-27.2232512775,-34.7890248399,-31.0069674876,-19.3631516751,-142.4711112159,-119.1387064176,-43.3523589744,-12.59966775,-228.7491447024,-102.1550106396,-20.4659137116,-13.1754891324
1596006000,-26.6004554844,-34.166775,-31.0069674876,-18.7877417511,-142.4711112159,-119.1387064176,-43.3523589744,-12.59966775,-230.6666606439,-102.81981756,-19.3631516751,-13.1754891324
1596009600,-27.2232512775,-34.166775,-31.0069674876,-18.2122935519,-142.4711112159,-119.1387064176,-42.6829079964,-12.59966775,-232.5837297756,-102.1550106396,-18.7877417511,-13.1754891324
1596013200,-27.2232512775,-34.166775,-31.0069674876,-17.6847657456,-141.7621532124,-119.8495702071,-42.6829079964,-12.59966775,-233.5187233116,-102.1550106396,-17.6847657456,-12.59966775
1596016800,-27.8460021504,-34.166775,-31.0069674876,-17.6847657456,-142.4711112159,-120.5603741916,-42.6829079964,-12.59966775,-233.5187233116,-103.5320528775,-17.6847657456,-13.1754891324
1596020400,-27.8460021504,-34.7890248399,-31.0069674876,-17.1092441856,-141.7621532124,-121.9818027456,-42.0134049216,-12.59966775,-231.6018721359,-103.5320528775,-17.6847657456,-13.1754891324
1596024000,-28.4687081031,-34.7890248399,-31.6294453839,-31.0069674876,-142.4711112159,-123.4029920796,-42.6829079964,-12.59966775,-223.04072271,-104.24422839,-17.6847657456,-15.4304210151
1596027600,-29.0913691356,-34.7890248399,-32.25187836,-27.2232512775,-143.1800094144,-124.7765810439,-42.6829079964,-12.59966775,-219.4826566716,-104.24422839,-17.6847657456,-21.0412119996
1596031200,-29.0913691356,-34.7890248399,-32.25187836,-21.0412119996,-143.1800094144,-125.4869703804,-42.6829079964,-12.59966775,-216.1572868479,-104.24422839,-17.6847657456,-21.0412119996
1596034800,-29.7139852479,-35.4590898159,-32.8742664159,-18.2122935519,-143.8888478079,-126.9075696384,-43.3523589744,-12.59966775,-212.8305771264,-104.9563440975,-18.2122935519,-17.1092441856
1596038400,-29.7139852479,-35.4590898159,-32.8742664159,-13.1754891324,-143.8888478079,-127.6177795599,-43.3523589744,-12.59966775,-210.86203359,-105.6684,-18.7877417511,-17.1092441856
1596042000,-29.7139852479,-35.4590898159,-32.8742664159,-13.1754891324,-143.8888478079,-126.9075696384,-43.3523589744,-12.59966775,-210.1588686975,-105.6684,-18.7877417511,-17.1092441856
1596045600,-29.0913691356,-35.4590898159,-32.25187836,-13.1754891324,-143.8888478079,-126.1972999119,-43.3523589744,-12.59966775,-208.8461342199,-106.3803960975,-19.3631516751,-17.1092441856
1596049200,-29.0913691356,-35.4590898159,-32.25187836,-13.1754891324,-143.1800094144,-124.7765810439,-42.6829079964,-12.59966775,-208.8461342199,-105.6684,-19.9385233239,-17.6847657456
1596052800,-28.4687081031,-35.4590898159,-31.6294453839,-13.1754891324,-143.1800094144,-124.1134970391,-42.6829079964,-12.59966775,-209.5025275071,-105.6684,-19.9385233239,-17.6847657456
1596056400,-27.8460021504,-34.7890248399,-31.6294453839,-13.1754891324,-142.4711112159,-121.9818027456,-42.0134049216,-13.1754891324,-210.86203359,-105.6684,-20.4659137116,-17.6847657456
1596060000,-27.8460021504,-35.4590898159,-31.0069674876,-13.1754891324,-142.4711112159,-120.5603741916,-41.34384975,-13.1754891324,-212.1744480444,-104.9563440975,-21.0412119996,-17.6847657456
1596063600,-27.8460021504,-35.4590898159,-31.0069674876,-13.1754891324,-141.7621532124,-119.8495702071,-40.6742424816,-13.1754891324,-213.4866541116,-104.9563440975,-21.0412119996,-17.6847657456
1596067200,-27.2232512775,-34.7890248399,-30.3844446711,-13.1754891324,-141.0531354039,-119.1387064176,-40.6742424816,-13.1754891324,-216.1572868479,-104.24422839,-21.6164720124,-18.2122935519
1596070800,-27.2232512775,-34.7890248399,-30.3844446711,-13.1754891324,-141.0531354039,-118.4277828231,-40.0045831164,-13.1754891324,-218.1714032316,-104.24422839,-21.6164720124,-18.2122935519
1596074400,-27.2232512775,-34.7890248399,-29.7139852479,-13.1754891324,-139.6349203719,-117.0057562191,-40.0045831164,-13.1754891324,-220.1850281511,-104.24422839,-22.19169375,-18.2122935519
1596078000,-26.6004554844,-34.166775,-29.7139852479,-13.1754891324,-139.6349203719,-116.2946532096,-40.0045831164,-13.1754891324,-224.91277239,-104.9563440975,-22.19169375,-18.2122935519
1596081600,-26.6004554844,-34.166775,-29.7139852479,-13.1754891324,-138.9257231484,-115.5834903951,-39.3827099151,-13.1754891324,-226.8311819511,-104.9563440975,-22.19169375,-18.2122935519
1596085200,-26.6004554844,-34.166775,-29.7139852479,-13.1754891324,-138.9257231484,-115.5834903951,-39.3827099151,-13.1754891324,-229.6845741504,-104.9563440975,-22.8148074399,-18.2122935519
1596088800,-26.6004554844,-34.166775,-29.0913691356,-13.1754891324,-138.9257231484,-115.5834903951,-39.3827099151,-13.1754891324,-234.4536105276,-104.9563440975,-23.4378762096,-18.2122935519
1596092400,-26.6004554844,-34.166775,-29.0913691356,-15.4304210151,-138.9257231484,-115.5834903951,-38.7129500775,-13.1754891324,-238.2855365376,-106.3803960975,-23.4378762096,-18.7877417511
1596096000,-26.6004554844,-34.166775,-29.0913691356,-21.0412119996,-138.9257231484,-116.2946532096,-39.3827099151,-21.0412119996,-240.2008293279,-106.3803960975,-24.0609000591,-18.7877417511
1596099600,-27.8460021504,-34.166775,-29.7139852479,-21.0412119996,-138.2164661199,-118.4277828231,-40.0045831164,-31.6294453839,-242.1156753084,-108.51602556,-25.3068129975,-19.9385233239
1596103200,-28.4687081031,-34.166775,-30.3844446711,-27.2232512775,-138.2164661199,-119.8495702071,-40.6742424816,-31.6294453839,-243.0495843804,-109.2277824375,-26.6004554844,-20.4659137116
1596106800,-28.4687081031,-34.166775,-31.0069674876,-27.8460021504,-138.9257231484,-121.9818027456,-41.34384975,-17.1092441856,-241.1349563559,-109.93947951,-27.8460021504,-21.0412119996
1596110400,-29.0913691356,-34.7890248399,-32.25187836,-17.1092441856,-139.6349203719,-126.9075696384,-43.3523589744,-17.6847657456,-233.5187233116,-110.6511167775,-31.6294453839,-23.4378762096
1596114000,-29.7139852479,-35.4590898159,-32.8742664159,-17.1092441856,-140.3440577904,-129.7480504944,-44.7389131311,-18.2122935519,-228.7491447024,-111.36269424,-33.4966095516,-25.3068129975
1596117600,-29.7139852479,-35.4590898159,-33.4966095516,-17.1092441856,-140.3440577904,-131.8777831839,-45.4082040975,-18.2122935519,-224.91277239,-112.0742118975,-36.08124636,-27.8460021504
1596121200,-31.0069674876,-36.08124636,-35.4590898159,-17.1092441856,-141.0531354039,-136.0883362044,-47.4635577564,-19.3631516751,-220.1850281511,-114.8722677756,-42.0134049216,-37.4211232704
1596124800,-31.0069674876,-36.08124636,-35.4590898159,-17.6847657456,-141.7621532124,-136.7977726479,-48.1326366144,-19.9385233239,-218.827056,-115.5834903951,-44.0695700679,-44.0695700679
1596128400,-30.3844446711,-36.7512108636,-36.08124636,-17.6847657456,-141.7621532124,-136.7977726479,-48.1326366144,-20.4659137116,-217.5156983664,-116.2946532096,-46.7944268016,-45.4082040975
1596132000,-29.7139852479,-36.7512108636,-36.08124636,-17.6847657456,-142.4711112159,-134.7165894999,-49.5184199511,-21.6164720124,-216.8130996279,-117.0057562191,-47.4635577564,-32.8742664159
1596135600,-29.7139852479,-36.7512108636,-36.08124636,-18.2122935519,-142.4711112159,-132.5875744704,-49.5184199511,-21.6164720124,-216.8130996279,-117.0057562191,-46.12524375,-30.3844446711
1596139200,-29.0913691356,-36.7512108636,-36.08124636,-18.2122935519,-141.7621532124,-131.8777831839,-49.5184199511,-22.19169375,-217.5156983664,-117.0057562191,-44.7389131311,-28.4687081031
1596142800,-28.4687081031,-36.7512108636,-35.4590898159,-18.7877417511,-141.7621532124,-129.0380199879,-50.1873387975,-22.19169375,-220.1850281511,-116.2946532096,-42.6829079964,-25.9297020864
1596146400,-28.4687081031,-36.08124636,-35.4590898159,-18.7877417511,-141.7621532124,-128.3279296764,-49.5184199511,-22.19169375,-222.0577263831,-116.2946532096,-41.34384975,-25.3068129975
1596150000,-28.4687081031,-36.08124636,-35.4590898159,-18.7877417511,-141.7621532124,-126.1972999119,-49.5184199511,-22.19169375,-224.91277239,-116.2946532096,-40.6742424816,-24.6838789884
1596153600,-27.8460021504,-36.08124636,-34.7890248399,-19.3631516751,-141.7621532124,-125.4869703804,-48.8494490079,-22.19169375,-229.6845741504,-116.2946532096,-39.3827099151,-23.4378762096
1596157200,-27.8460021504,-35.4590898159,-34.7890248399,-19.3631516751,-141.0531354039,-124.7765810439,-48.8494490079,-22.19169375,-232.5837297756,-116.2946532096,-39.3827099151,-23.4378762096
1596160800,-27.8460021504,-35.4590898159,-34.7890248399,-19.9385233239,-140.3440577904,-124.1134970391,-48.8494490079,-21.6164720124,-235.4351276775,-115.5834903951,-38.7129500775,-20.4659137116
1596164400,-27.2232512775,-35.4590898159,-34.166775,-19.9385233239,-140.3440577904,-122.6924273151,-48.1326366144,-15.95808624,-240.2008293279,-116.2946532096,-32.8742664159,-13.1754891324
1596168000,-27.2232512775,-35.4590898159,-34.166775,-19.9385233239,-140.3440577904,-122.6924273151,-48.1326366144,-12.59966775,-243.0495843804,-116.2946532096,-29.7139852479,-13.1754891324
1596171600,-27.2232512775,-35.4590898159,-34.166775,-19.3631516751,-139.6349203719,-121.2711183711,-47.4635577564,-12.59966775,-244.9637655951,-117.0057562191,-27.8460021504,-13.1754891324
1596175200,-27.2232512775,-34.7890248399,-34.166775,-18.7877417511,-139.6349203719,-121.2711183711,-47.4635577564,-12.59966775,-249.8172455199,-117.7167994236,-25.9297020864,-13.1754891324
1596178800,-27.2232512775,-34.7890248399,-34.166775,-18.7877417511,-139.6349203719,-121.2711183711,-46.7944268016,-12.59966775,-252.00970191,-117.7167994236,-25.3068129975,-13.1754891324
1596182400,-27.2232512775,-35.4590898159,-34.166775,-18.7877417511,-139.6349203719,-120.5603741916,-46.7944268016,-12.59966775,-253.5021022044,-118.4277828231,-24.6838789884,-12.59966775
1596186000,-27.8460021504,-35.4590898159,-34.166775,-18.2122935519,-138.9257231484,-121.9818027456,-46.7944268016,-12.59966775,-254.9942303196,-119.1387064176,-24.6838789884,-15.4304210151
1596189600,-27.8460021504,-35.4590898159,-34.7890248399,-17.6847657456,-139.6349203719,-123.4029920796,-46.7944268016,-12.59966775,-254.9942303196,-119.8495702071,-25.3068129975,-17.6847657456
1596193200,-28.4687081031,-35.4590898159,-34.7890248399,-17.6847657456,-139.6349203719,-124.7765810439,-47.4635577564,-12.59966775,-253.5021022044,-119.8495702071,-25.3068129975,-17.6847657456
1596196800,-29.0913691356,-36.08124636,-35.4590898159,-17.6847657456,-141.0531354039,-128.3279296764,-48.8494490079,-13.1754891324,-246.8775,-120.5603741916,-27.8460021504,-16.5336843504
1596200400,-29.7139852479,-36.08124636,-36.7512108636,-17.6847657456,-141.7621532124,-131.1679320924,-49.5184199511,-21.0412119996,-243.0495843804,-120.5603741916,-29.0913691356,-17.1092441856
1596204000,-30.0492149595,-36.4162286118,-37.086167067000005,-17.6847657456,-141.7621532124,-132.5875744704,-49.5184199511,-21.0412119996,-239.2198815216,-121.2711183711,-30.3844446711,-17.1092441856
1596207600,-30.3844446711,-36.7512108636,-37.4211232704,-17.6847657456,-142.4711112159,-133.2973059519,-50.1873387975,-31.6294453839,-233.5187233116,-121.9818027456,-32.8742664159,-17.6847657456
1596211200,-29.7139852479,-36.7512108636,-37.4211232704,-18.2122935519,-142.4711112159,-132.5875744704,-50.1873387975,-26.6004554844,-232.5837297756,-121.9818027456,-33.4966095516,-18.2122935519
1596214800,-29.7139852479,-36.7512108636,-37.4211232704,-18.2122935519,-143.1800094144,-131.8777831839,-50.90397975,-17.1092441856,-232.5837297756,-121.9818027456,-34.7890248399,-18.2122935519
1596218400,-29.7139852479,-36.7512108636,-37.4211232704,-18.2122935519,-142.4711112159,-130.4580211959,-50.90397975,-17.6847657456,-233.5187233116,-121.9818027456,-36.7512108636,-19.3631516751
1596222000,-29.0913691356,-36.7512108636,-36.7512108636,-18.2122935519,-142.4711112159,-129.0380199879,-50.90397975,-17.6847657456,-234.4536105276,-121.9818027456,-37.4211232704,-19.9385233239
1596225600,-29.0913691356,-36.7512108636,-36.7512108636,-18.2122935519,-141.7621532124,-128.3279296764,-50.90397975,-17.6847657456,-237.3510852336,-121.2711183711,-38.0431381431,-20.4659137116
1596229200,-28.4687081031,-36.7512108636,-36.08124636,-18.2122935519,-141.7621532124,-126.1972999119,-50.1873387975,-18.2122935519,-243.0495843804,-121.2711183711,-39.3827099151,-21.0412119996
1596232800,-28.4687081031,-36.08124636,-36.08124636,-18.7877417511,-141.0531354039,-125.4869703804,-50.1873387975,-18.2122935519,-245.8973503911,-121.2711183711,-39.3827099151,-22.19169375
1596236400,-27.8460021504,-36.08124636,-36.08124636,-18.7877417511,-141.0531354039,-124.1134970391,-49.5184199511,-18.7877417511,-248.3241732831,-121.2711183711,-39.3827099151,-22.19169375
1596240000,-27.8460021504,-36.08124636,-35.4590898159,-18.7877417511,-141.0531354039,-124.1134970391,-48.8494490079,-18.7877417511,-253.5021022044,-121.9818027456,-40.0045831164,-22.8148074399
1596243600,-27.8460021504,-35.4590898159,-35.4590898159,-18.7877417511,-140.3440577904,-123.4029920796,-48.8494490079,-18.7877417511,-254.9942303196,-121.9818027456,-40.0045831164,-23.4378762096
1596247200,-27.2232512775,-35.4590898159,-34.7890248399,-18.7877417511,-141.0531354039,-121.9818027456,-48.1326366144,-18.7877417511,-257.9310621399,-122.6924273151,-40.0045831164,-24.0609000591
1596250800,-27.2232512775,-35.4590898159,-34.7890248399,-18.7877417511,-140.3440577904,-121.9818027456,-48.1326366144,-19.3631516751,-262.3576232304,-123.4029920796,-40.6742424816,-24.6838789884
1596254400,-27.2232512775,-35.4590898159,-34.7890248399,-18.7877417511,-140.3440577904,-121.2711183711,-48.1326366144,-19.3631516751,-265.2918092775,-123.4029920796,-41.34384975,-25.3068129975
1596258000,-27.2232512775,-35.4590898159,-34.7890248399,-18.7877417511,-141.0531354039,-120.5603741916,-47.4635577564,-19.9385233239,-267.5266715079,-124.1134970391,-41.34384975,-25.9297020864
1596261600,-27.2232512775,-34.7890248399,-34.7890248399,-18.7877417511,-141.0531354039,-120.5603741916,-47.4635577564,-19.9385233239,-273.3902711631,-125.4869703804,-42.0134049216,-27.2232512775
1596265200,-27.8460021504,-34.7890248399,-34.7890248399,-18.7877417511,-140.3440577904,-121.2711183711,-48.1326366144,-20.4659137116,-274.8787673871,-126.1972999119,-42.6829079964,-28.4687081031
1596268800,-27.8460021504,-34.7890248399,-34.7890248399,-19.3631516751,-140.3440577904,-123.4029920796,-48.8494490079,-21.6164720124,-277.0645027584,-126.9075696384,-44.0695700679,-30.3844446711
